source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Endothelial,Microglia,ICAM1,ITGAM_ITGB2,0.012644014982245768,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Microglia,Monocytes,ICAM1,ITGAM_ITGB2,0.004103640379494619,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,Monocytes,ICAM1,ITGAM_ITGB2,0.03016869215194825,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Monocytes,Monocytes,ICAM1,ITGAM_ITGB2,0.014223582188225904,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,ICAM1,ITGAM_ITGB2,0.010603512470710726,0,ICAM1_ITGAM_ITGB2,ICAM1 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Microglia,ICAM2,ITGAM_ITGB2,0.027081205232926453,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,ICAM2,ITGAM_ITGB2,0.022764533969229367,0,ICAM2_ITGAM_ITGB2,ICAM2 - (ITGAM+ITGB2),ICAM,Cell-Cell Contact,KEGG: hsa04514
Microglia,Microglia,ICAM1,ITGAL,3.886343069089324e-4,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Neutrophils,Microglia,ICAM1,ITGAL,0.0029264578691109632,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Monocytes,Microglia,ICAM1,ITGAL,0.0013595479097771172,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Endothelial,Microglia,ICAM1,ITGAL,0.0010101718308401695,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Microglia,NKTcells,ICAM1,ITGAL,0.0017654628848748613,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Neutrophils,NKTcells,ICAM1,ITGAL,0.013175618317347326,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Monocytes,NKTcells,ICAM1,ITGAL,0.00615488749512811,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Endothelial,NKTcells,ICAM1,ITGAL,0.004578857192360718,0,ICAM1_ITGAL,ICAM1 - ITGAL,ICAM,Cell-Cell Contact,PMID: 23602662
Microglia,Microglia,ICAM1,SPN,4.7073748303004396e-4,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Neutrophils,Microglia,ICAM1,SPN,0.0035428033746799175,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Monocytes,Microglia,ICAM1,SPN,0.001646429184079902,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Endothelial,Microglia,ICAM1,SPN,0.0012234207864290914,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Microglia,NKTcells,ICAM1,SPN,9.478327947712291e-4,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Neutrophils,NKTcells,ICAM1,SPN,0.007111304332123795,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Monocytes,NKTcells,ICAM1,SPN,0.0033111478845287493,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Endothelial,NKTcells,ICAM1,SPN,0.002461486592214511,0,ICAM1_SPN,ICAM1 - SPN,ICAM,Cell-Cell Contact,PMID: 1683685
Oligodendrocytes,NKTcells,ICOSLG,ICOS,0.002206972892520626,0,ICOSL_ICOS,ICOSL - ICOS,ICOS,Cell-Cell Contact,PMID: 23954143
Astrocytes,Oligodendrocytes,JAM2,ITGAV_ITGB1,0.009776298195737991,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,JAM2,ITGAV_ITGB1,0.0026202703290716107,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Oligodendrocytes,JAM2,ITGAV_ITGB1,0.004089937521679622,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Microglia,JAM2,ITGAV_ITGB1,0.013287608693507823,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Microglia,JAM2,ITGAV_ITGB1,0.0035706493117892823,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Microglia,JAM2,ITGAV_ITGB1,0.005570391574321932,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,JAM2,ITGAV_ITGB1,0.008975888407639398,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,JAM2,ITGAV_ITGB1,0.0024043197420017806,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Astrocytes,JAM2,ITGAV_ITGB1,0.003753319555984122,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Monocytes,JAM2,ITGAV_ITGB1,0.015408137158656448,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Monocytes,JAM2,ITGAV_ITGB1,0.004146995560361026,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,JAM2,ITGAV_ITGB1,0.006467425504047059,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,JAM2,ITGAV_ITGB1,0.012212057583127926,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,JAM2,ITGAV_ITGB1,0.003279013197246214,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NeuralProgenitors,JAM2,ITGAV_ITGB1,0.005116263282333874,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Endothelial,JAM2,ITGAV_ITGB1,0.01792770958087374,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Endothelial,JAM2,ITGAV_ITGB1,0.004834162540202323,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,JAM2,ITGAV_ITGB1,0.0075361834830266865,0,JAM2_ITGAV_ITGB1,JAM2 - (ITGAV+ITGB1),JAM,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Microglia,JAM3,ITGAM_ITGB2,0.04671431133574502,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
NeuralProgenitors,Microglia,JAM3,ITGAM_ITGB2,0.018926047532083493,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
Endothelial,Microglia,JAM3,ITGAM_ITGB2,0.004784646795760733,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
Oligodendrocytes,Monocytes,JAM3,ITGAM_ITGB2,0.03939489231958959,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
NeuralProgenitors,Monocytes,JAM3,ITGAM_ITGB2,0.0158880585407263,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
Endothelial,Monocytes,JAM3,ITGAM_ITGB2,0.004007348374884658,0,JAM3_ITGAM_ITGB2,JAM3 - (ITGAM+ITGB2),JAM,Cell-Cell Contact,"KEGG: hsa04514; PMID: 16118203, PMC2194005"
Monocytes,Microglia,F11R,ITGAL_ITGB2,0.0011442788812503215,0,JAM1_ITGAL_ITGB2,JAM1 - (ITGAL+ITGB2),JAM,Cell-Cell Contact,PMID: 11812992
Endothelial,Microglia,F11R,ITGAL_ITGB2,0.0018893556890287393,0,JAM1_ITGAL_ITGB2,JAM1 - (ITGAL+ITGB2),JAM,Cell-Cell Contact,PMID: 11812992
Monocytes,NKTcells,F11R,ITGAL_ITGB2,0.0018227038881197708,0,JAM1_ITGAL_ITGB2,JAM1 - (ITGAL+ITGB2),JAM,Cell-Cell Contact,PMID: 11812992
Endothelial,NKTcells,F11R,ITGAL_ITGB2,0.003008194677387642,0,JAM1_ITGAL_ITGB2,JAM1 - (ITGAL+ITGB2),JAM,Cell-Cell Contact,PMID: 11812992
Astrocytes,Oligodendrocytes,JAM2,JAM3,0.029684557813803008,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
NeuralProgenitors,Oligodendrocytes,JAM2,JAM3,0.008074970214440348,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Endothelial,Oligodendrocytes,JAM2,JAM3,0.012565545543179757,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Astrocytes,NeuralProgenitors,JAM2,JAM3,0.01190007803708706,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
NeuralProgenitors,NeuralProgenitors,JAM2,JAM3,0.003194506719487722,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Endothelial,NeuralProgenitors,JAM2,JAM3,0.0049846441323731245,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Astrocytes,Endothelial,JAM2,JAM3,0.002992416503024779,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
NeuralProgenitors,Endothelial,JAM2,JAM3,7.980338229844051e-4,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Endothelial,Endothelial,JAM2,JAM3,0.0012469158448287665,0,JAM2_JAM3,JAM2 - JAM3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146
Monocytes,Monocytes,F11R,F11R,4.4030869913334067e-4,0,F11R_F11R,F11R - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,F11R,F11R,7.273416433973571e-4,0,F11R_F11R,F11R - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Monocytes,Endothelial,F11R,F11R,7.273416433973571e-4,0,F11R_F11R,F11R - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,F11R,F11R,0.0012012636908117478,0,F11R_F11R,F11R - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Monocytes,JAM2,F11R,0.0019831646097876856,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Monocytes,JAM2,F11R,5.284887596866861e-4,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,JAM2,F11R,8.258810537726841e-4,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Endothelial,JAM2,F11R,0.0032726772470115305,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Endothelial,JAM2,F11R,8.729552221114542e-4,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,JAM2,F11R,0.001363921879517741,0,JAM2_F11R,JAM2 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,JAM2,JAM2,0.00888418649282011,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,JAM2,JAM2,0.0023795948672570002,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Astrocytes,JAM2,JAM2,0.0037147738693825948,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,JAM2,JAM2,0.0023795948672570002,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,JAM2,JAM2,6.343173214982854e-4,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NeuralProgenitors,JAM2,JAM2,9.912026246272675e-4,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Endothelial,JAM2,JAM2,0.0037147738693825948,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Endothelial,JAM2,JAM2,9.912026246272675e-4,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,JAM2,JAM2,0.0015485707982173277,0,JAM2_JAM2,JAM2 - JAM2,JAM,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Monocytes,JAM3,F11R,0.006736121596361884,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Monocytes,JAM3,F11R,0.002662678006304089,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Monocytes,JAM3,F11R,6.649092157083685e-4,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Endothelial,JAM3,F11R,0.01108183167576889,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Endothelial,JAM3,F11R,0.004392086017770608,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,JAM3,F11R,0.001098196181892621,0,JAM3_F11R,JAM3 - F11R,JAM,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,JAM3,JAM3,0.09453915094054836,0,JAM3_JAM3,JAM3 - JAM3,JAM,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,JAM3,JAM3,0.039480226369131996,0,JAM3_JAM3,JAM3 - JAM3,JAM,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,JAM3,JAM3,0.039480226369131996,0,JAM3_JAM3,JAM3 - JAM3,JAM,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,LCK,CD8 receptor,0.007897943977296299,0,LCK_CD8A_CD8B1,LCK - (CD8A+CD8B1),LCK,Cell-Cell Contact,PMID: 25427562
Oligodendrocytes,Oligodendrocytes,MAG,MAG,0.14186622770135662,0,MAG_MAG,MAG - MAG,MAG,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-A,CD8A,0.00167800283953331,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-A,CD8A,0.01580237363616631,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-A,CD8A,0.020143019880221415,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-A,CD8A,0.013487375767847781,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-A,CD8A,0.022913509901303922,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-A,CD8A,0.02887907310435303,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-A,CD8A,0.013203558015773479,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-A,CD8A,0.02209393859047476,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-A,CD8A,0.023200002216803704,0,HLA-A_CD8A,HLA-A - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-B,CD8A,0.00114415667417551,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-B,CD8A,0.021221139031461254,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-B,CD8A,0.029357539632945174,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-B,CD8A,0.0017332372769247098,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-B,CD8A,0.02788873001907074,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-B,CD8A,0.032414549572993806,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-B,CD8A,0.010566058907146203,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-B,CD8A,0.024019101227151035,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-B,CD8A,0.029199298527403716,0,HLA-B_CD8A,HLA-B - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-C,CD8A,9.917209133797678e-4,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-C,CD8A,0.01836473619212554,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-C,CD8A,0.024240740053509468,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-C,CD8A,0.006843167619481583,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-C,CD8A,0.02108787104450974,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-C,CD8A,0.028806703304162056,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-C,CD8A,0.007334968824293007,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-C,CD8A,0.02299666633466749,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-C,CD8A,0.024589497102234043,0,HLA-C_CD8A,HLA-C - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-E,CD8A,0.0011863036978809224,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-E,CD8A,0.019513241363071643,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-E,CD8A,0.016261789644100147,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-E,CD8A,0.004947770118414825,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-E,CD8A,0.017024693545220928,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-E,CD8A,0.02350403852242612,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-E,CD8A,0.0016271374902427566,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-E,CD8A,0.022068867030466337,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-E,CD8A,0.021915534338220792,0,HLA-E_CD8A,HLA-E - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-F,CD8A,8.482424025712035e-4,0,HLA-F_CD8A,HLA-F - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-F,CD8A,0.00158800123285798,0,HLA-F_CD8A,HLA-F - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-F,CD8A,0.009183549026733882,0,HLA-F_CD8A,HLA-F - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-F,CD8A,0.003619041174196069,0,HLA-F_CD8A,HLA-F - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-F,CD8A,0.004643061549077394,0,HLA-F_CD8A,HLA-F - CD8A,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-A,CD8B,0.001405858587115258,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-A,CD8B,0.013269939572070193,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-A,CD8B,0.0169269324917717,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-A,CD8B,0.011321667596157766,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-A,CD8B,0.019263775190238645,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-A,CD8B,0.024302759391856023,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-A,CD8B,0.011082911315328809,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-A,CD8B,0.01857226638042348,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-A,CD8B,0.019505545101508984,0,HLA-A_CD8B,HLA-A - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-B,CD8B,9.585102945169292e-4,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-B,CD8B,0.017836049640486476,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-B,CD8B,0.02470733488440994,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-B,CD8B,0.0014521479444830363,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-B,CD8B,0.02346555866321508,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NKTcells,NKTcells,HLA-B,CD8B,0.027293733631165804,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NKTcells,HLA-B,CD8B,0.00886521990821694,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Endothelial,NKTcells,HLA-B,CD8B,0.020196904634362543,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Bcells,NKTcells,HLA-B,CD8B,0.024573524440300094,0,HLA-B_CD8B,HLA-B - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NKTcells,HLA-C,CD8B,8.307875911630244e-4,0,HLA-C_CD8B,HLA-C - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Microglia,NKTcells,HLA-C,CD8B,0.015428103761600084,0,HLA-C_CD8B,HLA-C - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Neutrophils,NKTcells,HLA-C,CD8B,0.02038401036446033,0,HLA-C_CD8B,HLA-C - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NKTcells,HLA-C,CD8B,0.005738134175936587,0,HLA-C_CD8B,HLA-C - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
Monocytes,NKTcells,HLA-C,CD8B,0.017723654950078816,0,HLA-C_CD8B,HLA-C - CD8B,MHC-I,Cell-Cell Contact,KEGG: hsa04514
